TransID,product_id,Order_Date_Key,Required_Date_Key,Shipped_Date_Key,order_id,item_id,customer_id,order_date,required_date,shipped_date,quantity,list_price,discount
3710,14,20171222,20171224,20171224,1308,3,713,12/22/2017,12/24/2017,12/24/2017,2,269.99,0.07
3711,56,20171222,20171224,20171224,1308,4,713,12/22/2017,12/24/2017,12/24/2017,1,5499.99,0.2
3712,32,20171222,20171224,20171224,1308,5,713,12/22/2017,12/24/2017,12/24/2017,1,469.99,0.07
3713,65,20171222,20171225,20171224,1309,1,821,12/22/2017,12/25/2017,12/24/2017,1,346.99,0.05
3714,87,20171222,20171225,20171224,1309,2,821,12/22/2017,12/25/2017,12/24/2017,2,189.99,0.2
3715,59,20171224,20171225,20171226,1310,1,444,12/24/2017,12/25/2017,12/26/2017,1,2599.99,0.2
3716,77,20171224,20171225,20171226,1310,2,444,12/24/2017,12/25/2017,12/26/2017,2,799.99,0.2
3717,11,20171224,20171225,20171226,1310,3,444,12/24/2017,12/25/2017,12/26/2017,2,1680.99,0.1
3718,54,20171224,20171225,20171226,1310,4,444,12/24/2017,12/25/2017,12/26/2017,1,3199.99,0.2
3719,69,20171224,20171226,20171227,1311,1,1021,12/24/2017,12/26/2017,12/27/2017,1,416.99,0.1
3720,45,20171224,20171226,20171227,1311,2,1021,12/24/2017,12/26/2017,12/27/2017,2,869.99,0.07
3721,27,20171224,20171226,20171227,1311,3,1021,12/24/2017,12/26/2017,12/27/2017,2,999.99,0.1
3722,42,20171224,20171226,20171227,1311,4,1021,12/24/2017,12/26/2017,12/27/2017,1,2299.99,0.1
3723,67,20171225,20171228,20171226,1312,1,311,12/25/2017,12/28/2017,12/26/2017,2,250.99,0.05
3724,14,20171225,20171228,20171226,1312,2,311,12/25/2017,12/28/2017,12/26/2017,1,269.99,0.2
3725,20,20171225,20171228,20171226,1312,3,311,12/25/2017,12/28/2017,12/26/2017,1,599.99,0.07
3726,75,20171225,20171227,20171227,1313,1,1294,12/25/2017,12/27/2017,12/27/2017,1,599.99,0.2
3727,33,20171225,20171227,20171227,1313,2,1294,12/25/2017,12/27/2017,12/27/2017,1,469.99,0.2
3728,69,20171225,20171227,20171227,1313,3,1294,12/25/2017,12/27/2017,12/27/2017,1,416.99,0.07
3729,52,20171225,20171226,20171228,1314,1,1027,12/25/2017,12/26/2017,12/28/2017,1,875.99,0.07
3730,72,20171225,20171226,20171228,1314,2,1027,12/25/2017,12/26/2017,12/28/2017,2,619.99,0.05
3731,94,20171225,20171226,20171228,1314,3,1027,12/25/2017,12/26/2017,12/28/2017,1,249.99,0.1
3732,104,20171225,20171227,20171228,1315,1,931,12/25/2017,12/27/2017,12/28/2017,2,481.99,0.07
3733,41,20171225,20171227,20171228,1315,2,931,12/25/2017,12/27/2017,12/28/2017,1,1469.99,0.05
3734,24,20171225,20171227,20171228,1315,3,931,12/25/2017,12/27/2017,12/28/2017,1,549.99,0.1
3735,26,20171225,20171227,20171228,1315,4,931,12/25/2017,12/27/2017,12/28/2017,1,599.99,0.07
3736,16,20171225,20171227,20171228,1315,5,931,12/25/2017,12/27/2017,12/28/2017,2,599.99,0.2
3737,76,20171226,20171229,20171227,1316,1,846,12/26/2017,12/29/2017,12/27/2017,2,299.99,0.1
3738,90,20171226,20171229,20171227,1316,2,846,12/26/2017,12/29/2017,12/27/2017,1,209.99,0.1
3739,82,20171227,20171228,20171229,1317,1,418,12/27/2017,12/28/2017,12/29/2017,1,659.99,0.1
3740,82,20171227,20171230,20171229,1318,1,75,12/27/2017,12/30/2017,12/29/2017,2,659.99,0.2
3741,62,20171227,20171230,20171229,1318,2,75,12/27/2017,12/30/2017,12/29/2017,2,3499.99,0.2
3742,111,20171227,20171230,20171229,1318,3,75,12/27/2017,12/30/2017,12/29/2017,1,470.99,0.2
3743,92,20171227,20171230,20171229,1318,4,75,12/27/2017,12/30/2017,12/29/2017,1,209.99,0.07
3744,75,20171227,20171230,20171230,1319,1,604,12/27/2017,12/30/2017,12/30/2017,1,599.99,0.07
3745,91,20171227,20171230,20171230,1319,2,604,12/27/2017,12/30/2017,12/30/2017,1,349.99,0.2
3746,104,20171228,20171230,20171229,1320,1,244,12/28/2017,12/30/2017,12/29/2017,1,481.99,0.1
3747,93,20171228,20171230,20171229,1320,2,244,12/28/2017,12/30/2017,12/29/2017,1,209.99,0.05
3748,99,20171228,20171230,20171229,1320,3,244,12/28/2017,12/30/2017,12/29/2017,2,299.99,0.2
3749,34,20171230,20171231,20171231,1321,1,217,12/30/2017,12/31/2017,12/31/2017,1,469.99,0.1
3750,107,20171230,20171231,20171231,1321,2,217,12/30/2017,12/31/2017,12/31/2017,1,416.99,0.1
3751,11,20171230,20171231,20171231,1321,3,217,12/30/2017,12/31/2017,12/31/2017,2,1680.99,0.1
3752,28,20171231,20180103,20180102,1322,1,39,12/31/2017,1/3/2018,1/2/2018,2,2499.99,0.05
3753,104,20171231,20180103,20180102,1322,2,39,12/31/2017,1/3/2018,1/2/2018,2,481.99,0.05
3754,27,20171231,20180101,20180101,1323,1,273,12/31/2017,1/1/2018,1/1/2018,2,999.99,0.07
3755,20,20171231,20180101,20180101,1323,2,273,12/31/2017,1/1/2018,1/1/2018,1,599.99,0.05
3756,70,20171231,20180101,20180101,1323,3,273,12/31/2017,1/1/2018,1/1/2018,1,659.99,0.05
3757,66,20180101,20180104,20180103,1324,1,862,1/1/2018,1/4/2018,1/3/2018,1,250.99,0.1
3758,120,20180101,20180104,20180103,1324,2,862,1/1/2018,1/4/2018,1/3/2018,2,2499.99,0.2
3759,235,20180101,20180104,20180103,1324,3,862,1/1/2018,1/4/2018,1/3/2018,1,899.99,0.1
3760,3,20180101,20180104,20180103,1324,4,862,1/1/2018,1/4/2018,1/3/2018,1,999.99,0.2
3761,139,20180101,20180102,20180103,1325,1,68,1/1/2018,1/2/2018,1/3/2018,1,2999.99,0.05
3762,257,20180101,20180102,20180103,1325,2,68,1/1/2018,1/2/2018,1/3/2018,1,899.99,0.05
3763,209,20180101,20180102,20180103,1325,3,68,1/1/2018,1/2/2018,1/3/2018,1,2999.99,0.1
3764,28,20180101,20180102,20180103,1325,4,68,1/1/2018,1/2/2018,1/3/2018,1,2499.99,0.07
3765,190,20180101,20180103,20180102,1326,1,567,1/1/2018,1/3/2018,1/2/2018,2,2799.99,0.07
3766,269,20180101,20180103,20180102,1326,2,567,1/1/2018,1/3/2018,1/2/2018,2,199.99,0.07
3767,151,20180102,20180103,20180105,1327,1,1026,1/2/2018,1/3/2018,1/5/2018,2,1549.99,0.07
3768,235,20180102,20180103,20180105,1327,2,1026,1/2/2018,1/3/2018,1/5/2018,2,899.99,0.1
3769,48,20180102,20180103,20180105,1327,3,1026,1/2/2018,1/3/2018,1/5/2018,2,1499.99,0.1
3770,180,20180102,20180103,20180105,1327,4,1026,1/2/2018,1/3/2018,1/5/2018,1,919.99,0.2
3771,241,20180102,20180103,20180103,1328,1,1083,1/2/2018,1/3/2018,1/3/2018,1,749.99,0.07
3772,129,20180102,20180103,20180103,1328,2,1083,1/2/2018,1/3/2018,1/3/2018,2,919.99,0.1
3773,228,20180102,20180103,20180103,1328,3,1083,1/2/2018,1/3/2018,1/3/2018,1,319.99,0.07
3774,311,20180102,20180103,20180103,1328,4,1083,1/2/2018,1/3/2018,1/3/2018,1,749.99,0.1
3775,247,20180102,20180103,20180103,1328,5,1083,1/2/2018,1/3/2018,1/3/2018,1,599.99,0.1
3776,143,20180104,20180105,20180106,1329,1,443,1/4/2018,1/5/2018,1/6/2018,1,1099.99,0.07
3777,107,20180104,20180105,20180106,1329,2,443,1/4/2018,1/5/2018,1/6/2018,1,416.99,0.05
3778,55,20180104,20180105,20180106,1329,3,443,1/4/2018,1/5/2018,1/6/2018,1,2699.99,0.07
3779,283,20180104,20180105,20180106,1329,4,443,1/4/2018,1/5/2018,1/6/2018,2,319.99,0.2
3780,13,20180104,20180105,20180106,1329,5,443,1/4/2018,1/5/2018,1/6/2018,1,269.99,0.1
3781,232,20180104,20180105,20180107,1330,1,761,1/4/2018,1/5/2018,1/7/2018,1,479.99,0.2
3782,243,20180104,20180105,20180107,1330,2,761,1/4/2018,1/5/2018,1/7/2018,2,679.99,0.05
3783,230,20180104,20180105,20180107,1330,3,761,1/4/2018,1/5/2018,1/7/2018,2,429.99,0.2
3784,102,20180104,20180105,20180107,1330,4,761,1/4/2018,1/5/2018,1/7/2018,2,489.99,0.05
3785,282,20180104,20180105,20180107,1330,5,761,1/4/2018,1/5/2018,1/7/2018,1,279.99,0.1
3786,253,20180105,20180106,20180108,1331,1,1122,1/5/2018,1/6/2018,1/8/2018,1,2599.99,0.05
3787,290,20180105,20180106,20180108,1331,2,1122,1/5/2018,1/6/2018,1/8/2018,1,369.99,0.05
3788,145,20180105,20180106,20180108,1331,3,1122,1/5/2018,1/6/2018,1/8/2018,2,1799.99,0.1
3789,300,20180105,20180106,20180108,1331,4,1122,1/5/2018,1/6/2018,1/8/2018,1,799.99,0.2
3790,296,20180106,20180107,20180109,1332,1,256,1/6/2018,1/7/2018,1/9/2018,1,369.99,0.2
3791,93,20180106,20180107,20180109,1332,2,256,1/6/2018,1/7/2018,1/9/2018,2,209.99,0.05
3792,179,20180106,20180107,20180109,1332,3,256,1/6/2018,1/7/2018,1/9/2018,2,919.99,0.07
3793,298,20180106,20180107,20180109,1332,4,256,1/6/2018,1/7/2018,1/9/2018,1,279.99,0.1
3794,205,20180106,20180107,20180107,1333,1,203,1/6/2018,1/7/2018,1/7/2018,2,4999.99,0.05
3795,304,20180106,20180107,20180107,1333,2,203,1/6/2018,1/7/2018,1/7/2018,2,679.99,0.1
3796,99,20180106,20180107,20180107,1333,3,203,1/6/2018,1/7/2018,1/7/2018,2,299.99,0.1
3797,12,20180106,20180107,20180107,1333,4,203,1/6/2018,1/7/2018,1/7/2018,1,549.99,0.05
3798,78,20180106,20180107,20180107,1333,5,203,1/6/2018,1/7/2018,1/7/2018,1,647.99,0.1
3799,203,20180107,20180109,20180110,1334,1,425,1/7/2018,1/9/2018,1/10/2018,2,4999.99,0.05
3800,160,20180107,20180109,20180110,1334,2,425,1/7/2018,1/9/2018,1/10/2018,2,4499.99,0.07
3801,84,20180107,20180109,20180110,1334,3,425,1/7/2018,1/9/2018,1/10/2018,2,109.99,0.1
3802,13,20180107,20180109,20180110,1334,4,425,1/7/2018,1/9/2018,1/10/2018,1,269.99,0.05
3803,42,20180107,20180109,20180110,1334,5,425,1/7/2018,1/9/2018,1/10/2018,1,2299.99,0.05
3804,138,20180107,20180108,20180108,1335,1,955,1/7/2018,1/8/2018,1/8/2018,2,2249.99,0.05
3805,29,20180109,20180110,20180112,1336,1,904,1/9/2018,1/10/2018,1/12/2018,2,999.99,0.2
3806,157,20180109,20180110,20180112,1336,2,904,1/9/2018,1/10/2018,1/12/2018,1,6499.99,0.05
3807,21,20180109,20180110,20180112,1336,3,904,1/9/2018,1/10/2018,1/12/2018,2,269.99,0.07
3808,207,20180109,20180110,20180112,1336,4,904,1/9/2018,1/10/2018,1/12/2018,1,3999.99,0.1
3809,185,20180109,20180110,20180112,1336,5,904,1/9/2018,1/10/2018,1/12/2018,1,2799.99,0.1
3810,153,20180109,20180112,20180112,1337,1,970,1/9/2018,1/12/2018,1/12/2018,1,4999.99,0.1
3811,169,20180110,20180111,20180113,1338,1,905,1/10/2018,1/11/2018,1/13/2018,2,6499.99,0.07
3812,175,20180111,20180114,20180113,1339,1,580,1/11/2018,1/14/2018,1/13/2018,1,3199.99,0.07
3813,253,20180112,20180113,20180113,1340,1,1066,1/12/2018,1/13/2018,1/13/2018,1,2599.99,0.2
3814,92,20180112,20180113,20180113,1340,2,1066,1/12/2018,1/13/2018,1/13/2018,2,209.99,0.2
3815,237,20180112,20180113,20180113,1340,3,1066,1/12/2018,1/13/2018,1/13/2018,2,849.99,0.05
3816,215,20180112,20180113,20180114,1341,1,1258,1/12/2018,1/13/2018,1/14/2018,2,749.99,0.07
3817,56,20180112,20180113,20180114,1341,2,1258,1/12/2018,1/13/2018,1/14/2018,2,5499.99,0.2
3818,234,20180112,20180113,20180114,1341,3,1258,1/12/2018,1/13/2018,1/14/2018,2,899.99,0.05
3819,66,20180112,20180113,20180114,1341,4,1258,1/12/2018,1/13/2018,1/14/2018,2,250.99,0.05
3820,60,20180112,20180113,20180115,1342,1,1393,1/12/2018,1/13/2018,1/15/2018,1,1559.99,0.05
3821,270,20180112,20180113,20180115,1342,2,1393,1/12/2018,1/13/2018,1/15/2018,1,209.99,0.05
3822,244,20180113,20180115,20180114,1343,1,594,1/13/2018,1/15/2018,1/14/2018,1,559.99,0.05
3823,99,20180113,20180115,20180114,1343,2,594,1/13/2018,1/15/2018,1/14/2018,1,299.99,0.05
3824,184,20180113,20180115,20180114,1343,3,594,1/13/2018,1/15/2018,1/14/2018,2,3499.99,0.2
3825,65,20180113,20180115,20180114,1343,4,594,1/13/2018,1/15/2018,1/14/2018,2,346.99,0.2
3826,206,20180113,20180115,20180114,1343,5,594,1/13/2018,1/15/2018,1/14/2018,1,3299.99,0.1
3827,77,20180113,20180116,20180115,1344,1,916,1/13/2018,1/16/2018,1/15/2018,2,799.99,0.07
3828,103,20180113,20180116,20180115,1344,2,916,1/13/2018,1/16/2018,1/15/2018,2,551.99,0.2
3829,3,20180113,20180116,20180115,1344,3,916,1/13/2018,1/16/2018,1/15/2018,1,999.99,0.07
3830,61,20180113,20180116,20180115,1344,4,916,1/13/2018,1/16/2018,1/15/2018,1,4999.99,0.07
3831,40,20180114,20180115,20180115,1345,1,1037,1/14/2018,1/15/2018,1/15/2018,2,4999.99,0.2
3832,172,20180114,20180115,20180115,1345,2,1037,1/14/2018,1/15/2018,1/15/2018,2,3199.99,0.05
3833,164,20180114,20180115,20180115,1345,3,1037,1/14/2018,1/15/2018,1/15/2018,2,1549,0.2
3834,2,20180114,20180115,20180115,1345,4,1037,1/14/2018,1/15/2018,1/15/2018,2,749.99,0.2
3835,134,20180114,20180115,20180115,1346,1,136,1/14/2018,1/15/2018,1/15/2018,2,1499.99,0.05
3836,150,20180114,20180115,20180115,1346,2,136,1/14/2018,1/15/2018,1/15/2018,1,4499.99,0.05
3837,18,20180114,20180115,20180115,1346,3,136,1/14/2018,1/15/2018,1/15/2018,2,449,0.05
3838,249,20180114,20180115,20180115,1346,4,136,1/14/2018,1/15/2018,1/15/2018,1,749.99,0.1
3839,263,20180114,20180115,20180115,1346,5,136,1/14/2018,1/15/2018,1/15/2018,2,89.99,0.2
3840,43,20180115,20180118,20180118,1347,1,247,1/15/2018,1/18/2018,1/18/2018,2,5299.99,0.07
3841,53,20180115,20180118,20180118,1347,2,247,1/15/2018,1/18/2018,1/18/2018,1,749.99,0.05
3842,203,20180115,20180117,20180117,1348,1,1214,1/15/2018,1/17/2018,1/17/2018,1,4999.99,0.05
3843,148,20180115,20180117,20180117,1348,2,1214,1/15/2018,1/17/2018,1/17/2018,1,5499.99,0.05
3844,58,20180115,20180117,20180117,1348,3,1214,1/15/2018,1/17/2018,1/17/2018,2,4999.99,0.1
3845,147,20180115,20180117,20180117,1348,4,1214,1/15/2018,1/17/2018,1/17/2018,1,1799.99,0.07
3846,138,20180115,20180117,20180116,1349,1,464,1/15/2018,1/17/2018,1/16/2018,2,2249.99,0.05
3847,205,20180115,20180117,20180116,1349,2,464,1/15/2018,1/17/2018,1/16/2018,2,4999.99,0.07
3848,168,20180115,20180117,20180116,1349,3,464,1/15/2018,1/17/2018,1/16/2018,2,1549,0.2
3849,184,20180115,20180117,20180116,1349,4,464,1/15/2018,1/17/2018,1/16/2018,1,3499.99,0.2
3850,305,20180115,20180118,20180117,1350,1,637,1/15/2018,1/18/2018,1/17/2018,1,749.99,0.1
3851,250,20180115,20180118,20180117,1350,2,637,1/15/2018,1/18/2018,1/17/2018,1,2599.99,0.07
3852,253,20180115,20180118,20180117,1350,3,637,1/15/2018,1/18/2018,1/17/2018,1,2599.99,0.07
3853,159,20180115,20180118,20180117,1350,4,637,1/15/2018,1/18/2018,1/17/2018,1,2299.99,0.05
3854,13,20180115,20180118,20180117,1350,5,637,1/15/2018,1/18/2018,1/17/2018,2,269.99,0.2
3855,297,20180116,20180119,20180119,1351,1,1016,1/16/2018,1/19/2018,1/19/2018,2,279.99,0.2
3856,133,20180116,20180119,20180119,1351,2,1016,1/16/2018,1/19/2018,1/19/2018,1,1499.99,0.1
3857,136,20180116,20180118,20180118,1352,1,1433,1/16/2018,1/18/2018,1/18/2018,1,1799.99,0.2
3858,52,20180116,20180118,20180118,1352,2,1433,1/16/2018,1/18/2018,1/18/2018,2,875.99,0.1
3859,282,20180116,20180118,20180118,1352,3,1433,1/16/2018,1/18/2018,1/18/2018,2,279.99,0.1
3860,86,20180116,20180118,20180118,1352,4,1433,1/16/2018,1/18/2018,1/18/2018,2,149.99,0.2
3861,100,20180116,20180118,20180118,1352,5,1433,1/16/2018,1/18/2018,1/18/2018,1,489.99,0.05
3862,107,20180117,20180119,20180118,1353,1,502,1/17/2018,1/19/2018,1/18/2018,2,416.99,0.05
3863,233,20180117,20180119,20180118,1353,2,502,1/17/2018,1/19/2018,1/18/2018,1,639.99,0.07
3864,300,20180117,20180119,20180118,1353,3,502,1/17/2018,1/19/2018,1/18/2018,1,799.99,0.2
3865,86,20180117,20180119,20180118,1353,4,502,1/17/2018,1/19/2018,1/18/2018,2,149.99,0.05
3866,166,20180119,20180120,20180121,1354,1,476,1/19/2018,1/20/2018,1/21/2018,2,749.99,0.07
3867,297,20180119,20180121,20180120,1355,1,1010,1/19/2018,1/21/2018,1/20/2018,1,279.99,0.1
3868,253,20180119,20180121,20180120,1355,2,1010,1/19/2018,1/21/2018,1/20/2018,1,2599.99,0.07
3869,149,20180119,20180121,20180120,1355,3,1010,1/19/2018,1/21/2018,1/20/2018,1,7499.99,0.2
3870,313,20180119,20180121,20180120,1355,4,1010,1/19/2018,1/21/2018,1/20/2018,2,449.99,0.1
3871,192,20180119,20180121,20180122,1356,1,1161,1/19/2018,1/21/2018,1/22/2018,1,2599.99,0.05
3872,199,20180119,20180121,20180122,1356,2,1161,1/19/2018,1/21/2018,1/22/2018,2,2999.99,0.1
3873,276,20180119,20180121,20180122,1356,3,1161,1/19/2018,1/21/2018,1/22/2018,2,319.99,0.1
3874,145,20180120,20180123,20180121,1357,1,440,1/20/2018,1/23/2018,1/21/2018,2,1799.99,0.2
3875,60,20180120,20180123,20180121,1357,2,440,1/20/2018,1/23/2018,1/21/2018,1,1559.99,0.2
3876,130,20180120,20180123,20180121,1357,3,440,1/20/2018,1/23/2018,1/21/2018,1,919.99,0.2
3877,257,20180121,20180123,20180124,1358,1,253,1/21/2018,1/23/2018,1/24/2018,2,899.99,0.2
3878,282,20180121,20180122,20180122,1359,1,1008,1/21/2018,1/22/2018,1/22/2018,1,279.99,0.05
3879,82,20180121,20180122,20180122,1359,2,1008,1/21/2018,1/22/2018,1/22/2018,1,659.99,0.05
3880,31,20180122,20180125,20180124,1360,1,71,1/22/2018,1/25/2018,1/24/2018,1,1632.99,0.05
3881,307,20180122,20180124,20180123,1361,1,1084,1/22/2018,1/24/2018,1/23/2018,2,749.99,0.07
3882,153,20180122,20180124,20180123,1361,2,1084,1/22/2018,1/24/2018,1/23/2018,1,4999.99,0.05
3883,163,20180122,20180124,20180123,1361,3,1084,1/22/2018,1/24/2018,1/23/2018,2,1349,0.2
3884,27,20180123,20180124,20180125,1362,1,310,1/23/2018,1/24/2018,1/25/2018,2,999.99,0.2
3885,204,20180123,20180124,20180125,1362,2,310,1/23/2018,1/24/2018,1/25/2018,2,3599.99,0.07
3886,4,20180123,20180124,20180125,1362,3,310,1/23/2018,1/24/2018,1/25/2018,2,2899.99,0.2
3887,66,20180124,20180125,20180125,1363,1,860,1/24/2018,1/25/2018,1/25/2018,2,250.99,0.1
3888,78,20180125,20180128,20180128,1364,1,122,1/25/2018,1/28/2018,1/28/2018,1,647.99,0.07
3889,155,20180125,20180128,20180128,1364,2,122,1/25/2018,1/28/2018,1/28/2018,2,11999.99,0.1
3890,152,20180125,20180128,20180128,1364,3,122,1/25/2018,1/28/2018,1/28/2018,1,2499.99,0.1
3891,110,20180125,20180128,20180128,1364,4,122,1/25/2018,1/28/2018,1/28/2018,1,470.99,0.07
3892,144,20180125,20180128,20180127,1365,1,689,1/25/2018,1/28/2018,1/27/2018,1,1549.99,0.07
3893,58,20180125,20180128,20180127,1365,2,689,1/25/2018,1/28/2018,1/27/2018,1,4999.99,0.07
3894,236,20180125,20180128,20180127,1365,3,689,1/25/2018,1/28/2018,1/27/2018,1,749.99,0.05
3895,115,20180126,20180127,20180128,1366,1,1441,1/26/2018,1/27/2018,1/28/2018,1,3199.99,0.1
3896,128,20180126,20180127,20180128,1366,2,1441,1/26/2018,1/27/2018,1/28/2018,2,1899,0.2
3897,200,20180126,20180127,20180128,1366,3,1441,1/26/2018,1/27/2018,1/28/2018,1,3499.99,0.07
3898,132,20180127,20180128,20180128,1367,1,1118,1/27/2018,1/28/2018,1/28/2018,1,1499.99,0.1
3899,131,20180127,20180128,20180128,1367,2,1118,1/27/2018,1/28/2018,1/28/2018,2,2599,0.2
3900,124,20180127,20180128,20180128,1367,3,1118,1/27/2018,1/28/2018,1/28/2018,1,1499,0.07
3901,24,20180127,20180128,20180128,1367,4,1118,1/27/2018,1/28/2018,1/28/2018,2,549.99,0.05
3902,66,20180127,20180128,20180129,1368,1,765,1/27/2018,1/28/2018,1/29/2018,1,250.99,0.1
3903,113,20180127,20180128,20180129,1368,2,765,1/27/2018,1/28/2018,1/29/2018,2,489.99,0.07
3904,186,20180127,20180128,20180129,1368,3,765,1/27/2018,1/28/2018,1/29/2018,1,4499.99,0.2
3905,213,20180128,20180130,20180130,1369,1,92,1/28/2018,1/30/2018,1/30/2018,2,269.99,0.05
3906,7,20180128,20180129,20180129,1370,1,115,1/28/2018,1/29/2018,1/29/2018,1,3999.99,0.07
3907,89,20180128,20180129,20180129,1370,2,115,1/28/2018,1/29/2018,1/29/2018,2,209.99,0.1
3908,208,20180128,20180129,20180129,1370,3,115,1/28/2018,1/29/2018,1/29/2018,2,1799.99,0.2
3909,134,20180128,20180129,20180129,1370,4,115,1/28/2018,1/29/2018,1/29/2018,1,1499.99,0.1
3910,223,20180129,20180130,20180201,1371,1,937,1/29/2018,1/30/2018,2/1/2018,2,529.99,0.07
3911,8,20180129,20180130,20180201,1371,2,937,1/29/2018,1/30/2018,2/1/2018,2,1799.99,0.2
3912,307,20180129,20180201,20180130,1372,1,1013,1/29/2018,2/1/2018,1/30/2018,1,749.99,0.07
3913,283,20180129,20180201,20180130,1372,2,1013,1/29/2018,2/1/2018,1/30/2018,2,319.99,0.2
3914,63,20180129,20180131,20180131,1373,1,427,1/29/2018,1/31/2018,1/31/2018,1,3499.99,0.1
3915,181,20180130,20180201,20180201,1374,1,1330,1/30/2018,2/1/2018,2/1/2018,2,2199.99,0.05
3916,130,20180130,20180201,20180201,1374,2,1330,1/30/2018,2/1/2018,2/1/2018,2,919.99,0.07
3917,147,20180130,20180201,20180201,1375,1,312,1/30/2018,2/1/2018,2/1/2018,2,1799.99,0.05
3918,182,20180130,20180201,20180201,1375,2,312,1/30/2018,2/1/2018,2/1/2018,1,2499.99,0.2
3919,5,20180201,20180202,20180203,1376,1,1186,2/1/2018,2/2/2018,2/3/2018,1,1320.99,0.07
3920,153,20180201,20180203,20180203,1377,1,1007,2/1/2018,2/3/2018,2/3/2018,2,4999.99,0.05
3921,130,20180201,20180203,20180203,1377,2,1007,2/1/2018,2/3/2018,2/3/2018,1,919.99,0.05
3922,48,20180201,20180203,20180203,1377,3,1007,2/1/2018,2/3/2018,2/3/2018,1,1499.99,0.07
3923,188,20180201,20180203,20180203,1377,4,1007,2/1/2018,2/3/2018,2/3/2018,2,3499.99,0.07
3924,96,20180202,20180205,20180204,1378,1,983,2/2/2018,2/5/2018,2/4/2018,2,349.99,0.07
3925,142,20180202,20180205,20180204,1378,2,983,2/2/2018,2/5/2018,2/4/2018,2,3199.99,0.07
3926,2,20180202,20180205,20180204,1378,3,983,2/2/2018,2/5/2018,2/4/2018,2,749.99,0.2
3927,110,20180202,20180205,20180204,1378,4,983,2/2/2018,2/5/2018,2/4/2018,1,470.99,0.07
3928,129,20180202,20180205,20180204,1378,5,983,2/2/2018,2/5/2018,2/4/2018,2,919.99,0.2
3929,15,20180202,20180205,20180205,1379,1,1256,2/2/2018,2/5/2018,2/5/2018,1,529.99,0.1
3930,118,20180202,20180205,20180205,1379,2,1256,2/2/2018,2/5/2018,2/5/2018,1,999.99,0.1
3931,263,20180202,20180205,20180205,1379,3,1256,2/2/2018,2/5/2018,2/5/2018,2,89.99,0.1
3932,255,20180205,20180208,20180208,1380,1,818,2/5/2018,2/8/2018,2/8/2018,2,899.99,0.1
3933,229,20180205,20180208,20180208,1380,2,818,2/5/2018,2/8/2018,2/8/2018,2,429.99,0.07
3934,274,20180205,20180206,20180208,1381,1,680,2/5/2018,2/6/2018,2/8/2018,2,229.99,0.2
3935,214,20180205,20180206,20180208,1381,2,680,2/5/2018,2/6/2018,2/8/2018,2,899.99,0.1
3936,232,20180206,20180209,20180208,1382,1,1303,2/6/2018,2/9/2018,2/8/2018,1,479.99,0.2
3937,81,20180206,20180209,20180208,1382,2,1303,2/6/2018,2/9/2018,2/8/2018,2,1099.99,0.05
3938,225,20180206,20180209,20180208,1382,3,1303,2/6/2018,2/9/2018,2/8/2018,1,959.99,0.1
3939,135,20180206,20180209,20180208,1382,4,1303,2/6/2018,2/9/2018,2/8/2018,1,1499.99,0.07
3940,238,20180206,20180209,20180208,1382,5,1303,2/6/2018,2/9/2018,2/8/2018,1,749.99,0.2
3941,188,20180207,20180208,20180208,1383,1,488,2/7/2018,2/8/2018,2/8/2018,2,3499.99,0.2
3942,65,20180207,20180208,20180208,1383,2,488,2/7/2018,2/8/2018,2/8/2018,2,346.99,0.05
3943,32,20180208,20180210,20180209,1384,1,1126,2/8/2018,2/10/2018,2/9/2018,1,469.99,0.07
3944,142,20180208,20180210,20180209,1384,2,1126,2/8/2018,2/10/2018,2/9/2018,2,3199.99,0.1
3945,89,20180208,20180210,20180209,1384,3,1126,2/8/2018,2/10/2018,2/9/2018,1,209.99,0.1
3946,97,20180208,20180210,20180209,1384,4,1126,2/8/2018,2/10/2018,2/9/2018,1,349.99,0.05
3947,24,20180208,20180211,20180209,1385,1,866,2/8/2018,2/11/2018,2/9/2018,2,549.99,0.05
3948,145,20180208,20180211,20180209,1385,2,866,2/8/2018,2/11/2018,2/9/2018,1,1799.99,0.07
3949,39,20180208,20180211,20180209,1385,3,866,2/8/2018,2/11/2018,2/9/2018,2,1499.99,0.1
3950,135,20180208,20180211,20180209,1385,4,866,2/8/2018,2/11/2018,2/9/2018,1,1499.99,0.05
3951,292,20180209,20180210,20180211,1386,1,1254,2/9/2018,2/10/2018,2/11/2018,1,369.99,0.2
3952,262,20180209,20180210,20180211,1386,2,1254,2/9/2018,2/10/2018,2/11/2018,1,249.99,0.1
3953,306,20180209,20180210,20180211,1386,3,1254,2/9/2018,2/10/2018,2/11/2018,1,899.99,0.1
3954,150,20180209,20180210,20180211,1386,4,1254,2/9/2018,2/10/2018,2/11/2018,1,4499.99,0.07
3955,106,20180209,20180211,20180211,1387,1,11,2/9/2018,2/11/2018,2/11/2018,1,449.99,0.1
3956,251,20180209,20180212,20180212,1388,1,323,2/9/2018,2/12/2018,2/12/2018,1,2999.99,0.1
3957,85,20180211,20180212,20180214,1389,1,491,2/11/2018,2/12/2018,2/14/2018,2,329.99,0.1
3958,171,20180211,20180212,20180214,1389,2,491,2/11/2018,2/12/2018,2/14/2018,2,3199.99,0.05
